"","year","title","date","link"
"853",2022,"State Of Texas, Tokyo Metropolitan Government Sign Statement Of Mutual Cooperation","Jan 27","https://gov.texas.gov/news/post/state-of-texas-tokyo-metropolitan-government-sign-statement-of-mutual-cooperation"
"854",2022,"Governor Abbott Appoints Five to State Independent Living Council","Jan 26","https://gov.texas.gov/news/post/governor-abbott-appoints-five-to-state-independent-living-council-1"
"855",2022,"Governor Abbott Renews Border Security Disaster Declaration In January 2022","Jan 22","https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-january-2022"
"856",2022,"Governor Abbott Renews COVID-19 Disaster Declaration In January 2022","Jan 22","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-january-2022"
"857",2022,"Governor Abbott Statement On Death Of DPS Special Agent Anthony Salas","Jan 22","https://gov.texas.gov/news/post/governor-abbott-statement-on-death-of-dps-special-agent-anthony-salas"
"858",2022,"Governor Abbott: Texas Again Sets Record High For Employment","Jan 21","https://gov.texas.gov/news/post/governor-abbott-texas-again-sets-record-high-for-employment"
"859",2022,"Governor Abbott Champions Texas Economy At East Parker County Chamber Of Commerce Luncheon In Hudson Oaks","Jan 20","https://gov.texas.gov/news/post/governor-abbott-champions-texas-economy-at-east-parker-county-chamber-of-commerce-luncheon-in-hudson-oaks"
"860",2022,"Governor Abbott Activates State Operations Center Ahead Of Winter Weather In Texas","Jan 19","https://gov.texas.gov/news/post/governor-abbott-activates-state-operations-center-ahead-of-winter-weather-in-texas"
"861",2022,"Governor Abbott Touts Texas Exceptionalism At Texas Public Policy Foundation Policy Orientation","Jan 19","https://gov.texas.gov/news/post/governor-abbott-touts-texas-exceptionalism-at-texas-public-policy-foundation-policy-orientation"
"862",2022,"Governor Abbott Statement On Rolling Pines Fire In Bastrop County","Jan 18","https://gov.texas.gov/news/post/governor-abbott-statement-on-rolling-pines-fire-in-bastrop-county"
"863",2022,"Governor Abbott Appoints Seven to Texas Council for Developmental Disabilities","Jan 18","https://gov.texas.gov/news/post/governor-abbott-appoints-seven-to-texas-council-for-developmental-disabilities"
"864",2022,"Governor Abbott Appoints Williams and Wright to Permanent School Fund Corporation Board of Directors","Jan 18","https://gov.texas.gov/news/post/governor-abbott-appoints-williams-and-wright-to-permanent-school-fund-corporation-board-of-directors"
"865",2022,"Governor Abbott Announces $1 Million In Texas Talent Connection Grants","Jan 18","https://gov.texas.gov/news/post/governor-abbott-announces-1-million-in-texas-talent-connection-grants"
"866",2022,"Governor Abbott Statement On Ongoing Hostage Situation At Congregation Beth Israel In Colleyville","Jan 15","https://gov.texas.gov/news/post/governor-abbott-statement-on-ongoing-hostage-situation-at-congregation-beth-israel-in-colleyville"
"867",2022,"Governor Abbott, TDEM Ready State Resources In Response To Elevated Fire Weather Throughout Texas","Jan 14","https://gov.texas.gov/news/post/governor-abbott-tdem-ready-state-resources-in-response-to-elevated-fire-weather-throughout-texas-1"
"868",2022,"Texas Wins Three Deal Of The Year Awards From Business Facilities","Jan 14","https://gov.texas.gov/news/post/texas-wins-three-deal-of-the-year-awards-from-business-facilities"
"869",2022,"Governor Abbott Announces $10 Million In Spaceport Trust Fund Grants","Jan 13","https://gov.texas.gov/news/post/governor-abbott-announces-10-million-in-spaceport-trust-fund-grants"
"870",2022,"Governor Abbott Appoints Three to Texas Board of Professional Engineers and Land Surveyors","Jan 13","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-texas-board-of-professional-engineers-and-land-surveyors"
"871",2022,"Governor Abbott Appoints Three to Nursing Facility Administrators Advisory Committee","Jan 13","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-nursing-facility-administrators-advisory-committee-1"
"872",2022,"Governor Abbott Receives Blue Shield Award From Texas State Troopers Association","Jan 12","https://gov.texas.gov/news/post/governor-abbott-receives-blue-shield-award-from-texas-state-troopers-association"
"873",2022,"Governor Abbott Appoints Five to Specialty Courts Advisory Council","Jan 12","https://gov.texas.gov/news/post/governor-abbott-appoints-five-to-specialty-courts-advisory-council"
"874",2022,"Governor Abbott Appoints Three to Governor’s Broadband Development Council","Jan 12","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-governors-broadband-development-council-1"
"875",2022,"Governor Abbott Reappoints Four to Texas Workforce Investment Council","Jan 11","https://gov.texas.gov/news/post/governor-abbott-reappoints-four-to-texas-workforce-investment-council"
"876",2022,"Governor Abbott Appoints Gaudlitz to San Antonio River Authority","Jan 11","https://gov.texas.gov/news/post/governor-abbott-appoints-gaudlitz-to-san-antonio-river-authority"
"877",2022,"Governor Abbott Announces $15.3 Million In Grants To Texas Military Communities","Jan 11","https://gov.texas.gov/news/post/governor-abbott-announces-15.3-million-in-grants-to-texas-military-communities"
"878",2022,"Governor Abbott Delivers Remarks at Denton County Mayors Crime Prevention Lunch In Corinth","Jan 11","https://gov.texas.gov/news/post/governor-abbott-delivers-remarks-at-denton-county-mayors-crime-prevention-lunch-in-corinth"
"879",2022,"Governor Abbott Reappoints Contreras and Fullerton to Small Business Assistance Advisory Task Force","Jan 11","https://gov.texas.gov/news/post/governor-abbott-reappoints-contreras-and-fullerton-to-small-business-assistance-advisory-task-force"
"880",2022,"Governor Abbott Appoints Four to Joint Interim Committee to Study Land Banks","Jan 7","https://gov.texas.gov/news/post/governor-abbott-appoints-four-to-joint-interim-committee-to-study-land-banks"
"881",2022,"Governor Abbott Appoints 11 to Private Sector Advisory Council","Jan 7","https://gov.texas.gov/news/post/governor-abbott-appoints-11-to-private-sector-advisory-council"
"882",2022,"Governor Abbott Issues Disaster Declaration In Response To Drought In Texas","Jan 6","https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-drought-in-texas"
"883",2022,"Governor Abbott Appoints Five to the Texas Holocaust, Genocide and Anti-Semitism Advisory Commission","Jan 6","https://gov.texas.gov/news/post/governor-abbott-appoints-five-to-the-texas-holocaust-genocide-and-anti-semitism-advisory-commission"
"884",2022,"Governor Abbott’s Texas Task Force On Concert Safety Holds Meeting In San Antonio","Jan 6","https://gov.texas.gov/news/post/governor-abbotts-texas-task-force-on-concert-safety-holds-meeting-in-san-antonio"
"885",2022,"Governor Abbott, TDEM Ready State Resources In Response To Elevated Fire Weather Throughout Texas","Jan 5","https://gov.texas.gov/news/post/governor-abbott-tdem-ready-state-resources-in-response-to-elevated-fire-weather-throughout-texas"
"886",2022,"Texas First Lady Cecilia Abbott Announces GRACE’s Second Annual Week Of Prayer To End Human Trafficking","Jan 5","https://gov.texas.gov/news/post/texas-first-lady-cecilia-abbott-announces-graces-second-annual-week-of-prayer-to-end-human-trafficking"
"887",2022,"Governor Abbott Appoints Cooley to 132nd Judicial District Court","Jan 5","https://gov.texas.gov/news/post/governor-abbott-appoints-cooley-to-132nd-judicial-district-court"
"888",2022,"Governor Abbott Appoints Gurley to 287th Judicial District Court","Jan 5","https://gov.texas.gov/news/post/governor-abbott-appoints-gurley-to-287th-judicial-district-court"
"889",2022,"Governor Abbott Appoints Claborn as 287th Judicial District Attorney","Jan 5","https://gov.texas.gov/news/post/governor-abbott-appoints-claborn-as-287th-judicial-district-attorney"
"890",2022,"Governor Abbott Holds Briefing On Texas COVID-19 Response","Jan 4","https://gov.texas.gov/news/post/governor-abbott-holds-briefing-on-texas-covid-19-response"
"891",2022,"Governor Abbott, HHSC Announce Extension Of Emergency SNAP Benefits For January 2022","Jan 4","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-extension-of-emergency-snap-benefits-for-january-2022"
"892",2022,"Governor Abbott Sues To Protect Texas National Guard From President Biden’s COVID-19 Vaccine Mandate","Jan 4","https://gov.texas.gov/news/post/governor-abbott-sues-to-protect-texas-national-guard-from-president-bidens-covid-19-vaccine-mandate"
"893",2022,"Governor Abbott Sets Special Election For Texas House District 147","Feb 25","https://gov.texas.gov/news/post/governor-abbott-sets-special-election-for-texas-house-district-147"
"894",2022,"Governor Abbott Directs DIR, DPS To Enhance Critical Infrastructure Protection From Cyberattacks","Feb 25","https://gov.texas.gov/news/post/governor-abbott-directs-dir-dps-to-enhance-critical-infrastructure-protection-from-cyberattacks"
"895",2022,"Governor Abbott Announces Music Friendly Community Workshop In Salado","Feb 25","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-community-workshop-in-salado"
"896",2022,"Texas First Lady Cecilia Abbott Delivers Remarks At Children’s Advocacy Center of Greater West Texas Grand Opening In San Angelo","Feb 24","https://gov.texas.gov/news/post/texas-first-lady-cecilia-abbott-delivers-remarks-at-childrens-advocacy-center-of-greater-west-texas-grand-opening-in-san-angelo"
"897",2022,"Governor Greg Abbott Appoints Brotherton To Motor Vehicle Crime Prevention Authority","Feb 24","https://gov.texas.gov/news/post/governor-greg-abbott-appoints-brotherton-to-motor-vehicle-crime-prevention-authority"
"898",2022,"Governor Abbott Statement On The Shooting Of San Jacinto County Deputy Constable In Houston","Feb 24","https://gov.texas.gov/news/post/governor-abbott-statement-on-the-shooting-of-san-jacinto-county-deputy-constable-in-houston"
"899",2022,"Governor Abbott Announces Film Friendly Texas Designation For The City Of Miles","Feb 24","https://gov.texas.gov/news/post/governor-abbott-announces-film-friendly-texas-designation-for-the-city-of-miles"
"900",2022,"Governor Abbott Issues Statement In Support Of Austin Police Department Officers","Feb 23","https://gov.texas.gov/news/post/governor-abbott-issues-statement-in-support-of-austin-police-department-officers"
"901",2022,"Governor Abbott Names Chair, Vice Chair, Appoints 14 To Governor’s Commission For Women","Feb 23","https://gov.texas.gov/news/post/governor-abbott-names-chair-vice-chair-appoints-14-to-governors-commission-for-women"
"902",2022,"Governor Abbott, TDEM Increase Readiness of State Operations Center, Prepare Resources Ahead of Winter Weather in Texas","Feb 22","https://gov.texas.gov/news/post/governor-abbott-tdem-increase-readiness-of-state-operations-center-prepare-resources-ahead-of-winter-weather-in-texas"
"903",2022,"Governor Abbott Reappoints Charles As Presiding Judge Of The Tenth Administrative Judicial Region","Feb 22","https://gov.texas.gov/news/post/governor-abbott-reappoints-charles-as-presiding-judge-of-the-tenth-administrative-judicial-region"
"904",2022,"Governor Abbott Appoints Long To Texas Facilities Commission","Feb 22","https://gov.texas.gov/news/post/governor-abbott-appoints-long-to-texas-facilities-commission"
"905",2022,"Governor Abbott Directs DFPS To Investigate Gender-Transitioning Procedures As Child Abuse","Feb 22","https://gov.texas.gov/news/post/governor-abbott-directs-dfps-to-investigate-gender-transitioning-procedures-as-child-abuse"
"906",2022,"Governor Abbott Renews Drought Disaster Declaration In February 2022","Feb 21","https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration-in-february-2022"
"907",2022,"Governor Abbott Renews COVID-19 Disaster Declaration In February 2022","Feb 21","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-february-2022"
"908",2022,"Governor Abbott Renews Border Security Disaster Declaration In February 2022","Feb 21","https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-february-2022"
"909",2022,"Governor Abbott Holds Roundtable In Conroe On Crime Related To Illegal Immigration","Feb 18","https://gov.texas.gov/news/post/governor-abbott-holds-roundtable-in-conroe-on-crime-related-to-illegal-immigration"
"910",2022,"Governor Abbott Appoints Adams To Capital Project Oversight Advisory Commission","Feb 18","https://gov.texas.gov/news/post/governor-abbott-appoints-adams-to-capital-project-oversight-advisory-commission"
"911",2022,"Governor Abbott, TDEM Activate Additional State Resources Amid Increased Fire Weather Conditions Across Texas","Feb 17","https://gov.texas.gov/news/post/governor-abbott-tdem-activate-additional-state-resources-amid-increased-fire-weather-conditions-across-texas"
"912",2022,"Governor Abbott Appoints Twelve To Texas Industrialized Building Code Council","Feb 17","https://gov.texas.gov/news/post/governor-abbott-appoints-twelve-to-texas-industrialized-building-code-council"
"913",2022,"Governor Abbott Sets Special Election For Proposed Constitutional Amendments","Feb 16","https://gov.texas.gov/news/post/governor-abbott-sets-special-election-for-proposed-constitutional-amendments-feb-22"
"914",2022,"Governor Abbott Reappoints Evans, Patton To Texas Council For Alzheimer’s Disease And Related Disorders","Feb 16","https://gov.texas.gov/news/post/governor-abbott-reappoints-evans-patton-to-texas-council-for-alzheimers-disease-and-related-disorders"
"915",2022,"Governor Abbott Congratulates Texas Universities On Earning Prestigious National Research Rankings","Feb 16","https://gov.texas.gov/news/post/governor-abbott-congratulates-texas-universities-on-earning-prestigious-national-research-rankings"
